"switch","direction","distance","weight","switch_activation","test_num"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.67","56.04301994301995","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.66","55.90199430199431","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.65","55.72763532763533","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.65","55.75327635327636","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.63","55.16866096866098","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.62","54.64814814814816","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.61","54.455840455840466","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.6","93.62250712250713","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.59","54.06866096866098","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.59","56.863532763532774","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.58","51.8917378917379","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.57","50.64814814814816","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.56","49.337891737891745","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.55","48.33276353276354","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.54","47.1968660968661","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.54","45.9866096866097","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.52","44.82250712250713","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.52","43.66353276353277","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.51","42.65327635327636","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.5","41.57122507122508","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.49","40.327635327635335","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.48","39.16609686609687","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.47","41.10968660968662","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.46","41.10968660968662","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.45","35.40968660968662","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.44","34.64301994301995","1","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.43","33.55584045584047","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.42","33.286609686609694","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.41","32.914814814814825","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.41","33.09943019943021","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.4","41.10968660968662","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.38","32.51994301994303","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.38","32.10968660968662","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.37","31.81994301994303","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.36","31.57122507122508","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.35","51.61225071225072","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.34","35.858404558404565","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.33","31.427635327635336","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.32","31.258404558404568","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.31","30.930199430199437","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.3","30.796866096866104","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.3","30.494301994302003","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.29","29.996866096866103","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.28","29.62250712250713","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.27","29.237891737891747","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.26","29.13276353276354","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.25","29.33276353276354","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.24","28.973789173789182","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.23","29.084045584045594","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.22","29.11225071225072","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.21","29.08148148148149","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.2","29.114814814814824","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.19","29.189173789173797","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.19","28.94301994301995","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.18","28.707122507122516","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.17","28.586609686609695","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.16","28.145584045584055","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.15","28.30199430199431","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.14","28.104558404558414","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.13","27.894301994302","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.12","30.607122507122515","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.11","27.607122507122515","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.1","27.430199430199437","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.09","27.717378917378927","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.08","30.607122507122515","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.07","27.248148148148157","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.07","27.325071225071234","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.06","27.032763532763543","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.05","26.88148148148149","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.04","26.64045584045585","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.03","26.2917378917379","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.02","26.127635327635335","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.01","26.027635327635338","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2.01","26.094301994302004","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","2","25.94301994301995","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.99","26.012250712250722","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.98","26.435327635327642","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.97","26.284045584045593","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.96","26.217378917378927","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.95","26.10968660968662","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.94","26.18148148148149","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.93","26.28148148148149","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.92","26.66096866096867","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.91","26.996866096866103","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.91","26.835327635327644","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.9","26.945584045584052","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.89","26.56866096866098","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.88","26.27122507122508","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.87","26.13019943019944","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.86","26.294301994302003","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.85","26.1917378917379","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.84","26.114814814814824","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.84","26.17122507122508","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.83","26.358404558404565","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.82","26.40455840455841","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.81","26.6917378917379","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.8","26.56096866096867","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.79","26.57891737891739","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.78","26.981481481481488","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.77","27.10968660968662","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.76","27.476353276353283","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.75","27.543019943019953","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.74","27.65071225071226","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.73","27.586609686609695","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.72","27.38148148148149","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.7","27.825071225071234","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.7","27.876353276353285","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.68","28.57122507122508","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.67","28.296866096866104","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.67","28.707122507122516","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.65","29.15071225071226","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.64","29.41225071225072","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.63","30.607122507122515","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.62","30.327635327635335","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.61","30.43276353276354","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.6","30.625071225071235","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.59","31.263532763532773","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.57","30.996866096866103","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.57","51.61225071225072","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.55","30.966096866096873","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.54","31.435327635327642","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.53","32.57635327635329","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.52","33.23276353276354","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.51","33.23276353276354","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.5","32.389173789173796","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.49","32.57635327635329","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.47","32.67891737891739","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.46","33.27378917378918","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.45","33.889173789173796","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.44","36.396866096866106","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.43","34.54558404558406","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.42","34.51225071225072","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.41","34.72507122507123","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.4","34.7917378917379","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.39","35.004558404558416","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.38","51.61225071225072","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.37","35.56609686609688","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.35","36.02250712250713","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.34","36.15327635327636","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.33","37.15584045584046","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.32","37.17122507122508","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.31","36.894301994302005","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.3","36.96866096866098","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.29","36.77378917378918","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.28","36.866096866096875","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.27","37.08404558404559","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.26","37.368660968660976","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.25","37.13019943019944","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.24","37.17122507122508","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.23","37.76609686609687","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.22","37.845584045584054","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.21","38.12250712250713","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.2","41.10968660968662","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.19","38.61225071225072","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.18","39.14045584045585","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.17","38.814814814814824","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.16","39.07891737891739","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.15","39.46866096866098","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.13","39.889173789173796","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.13","40.0891737891738","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.12","39.789173789173795","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.11","39.904558404558415","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.1","39.9866096866097","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.08","40.3917378917379","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.08","40.435327635327646","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.07","40.12507122507123","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.06","40.05327635327636","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.05","40.03276353276354","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.04","40.01481481481483","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.03","40.307122507122514","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.02","40.01225071225072","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1.01","39.93019943019944","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","1","40.00712250712252","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.99","39.873789173789184","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.98","40.11225071225072","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.98","40.23276353276354","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.96","41.10968660968662","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.95","40.345584045584054","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.94","51.61225071225072","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.94","40.830199430199436","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.93","41.11225071225072","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.91","41.17122507122508","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.91","41.02763532763534","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.9","42.42250712250713","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.89","41.99943019943021","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.88","42.62763532763534","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.87","42.830199430199436","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.86","43.17635327635328","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.85","43.327635327635335","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.84","43.26353276353277","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.83","43.51994301994303","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.82","43.56096866096867","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.81","43.63276353276354","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.8","43.994301994302","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.79","44.20712250712251","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.78","44.55840455840457","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.77","44.914814814814825","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.76","45.06096866096867","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.75","45.23019943019944","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.74","45.70455840455841","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.73","51.61225071225072","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.73","45.17891737891739","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.72","45.399430199430206","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.71","45.417378917378926","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.7","45.60455840455841","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.69","46.360968660968666","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.68","45.69943019943021","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.67","46.10968660968662","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.66","46.10455840455841","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.65","45.994301994302","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.65","46.20199430199431","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.64","46.56096866096867","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.63","46.78148148148149","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.62","46.80455840455841","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.61","46.904558404558415","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.6","47.21481481481482","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.59","47.63276353276354","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.58","47.866096866096875","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.57","51.61225071225072","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.57","48.15584045584046","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.56","48.16609686609687","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.55","48.330199430199436","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.54","48.794301994302","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.53","48.899430199430206","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.52","49.004558404558416","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.52","49.24558404558405","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.51","49.4866096866097","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.5","49.66353276353277","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.49","49.945584045584056","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.48","50.435327635327646","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.47","50.70968660968662","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.47","50.74558404558405","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.46","51.05327635327636","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.45","51.376353276353285","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.44","51.61225071225072","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.43","51.59943019943021","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.42","51.817378917378925","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.42","52.01225071225072","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.41","52.17891737891739","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.4","52.286609686609694","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.39","52.17635327635328","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.38","52.094301994302","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.37","93.62250712250713","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.37","51.96096866096867","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.36","51.884045584045595","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.35","51.80455840455841","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.34","51.60455840455841","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.34","51.294301994302","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.33","51.10199430199431","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.32","50.925071225071235","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.31","50.858404558404565","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.3","50.53019943019944","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.29","50.13789173789175","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.28","49.4917378917379","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.27","49.18404558404559","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.27","48.9866096866097","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.26","48.9866096866097","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.25","48.16353276353277","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.25","47.6891737891738","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.24","47.28148148148149","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.23","46.73019943019944","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.22","45.95840455840457","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.21","45.376353276353285","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.21","44.82250712250713","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.2","44.31225071225072","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.19","43.899430199430206","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.18","43.3917378917379","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.17","51.61225071225072","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.16","41.858404558404565","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.15","41.18148148148149","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.14","41.10968660968662","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.14","39.904558404558415","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.13","39.16609686609687","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.12","38.319943019943025","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.11","37.363532763532774","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.1","37.01225071225072","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.09","36.18148148148149","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.08","35.68660968660969","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.07","34.91225071225072","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.06","34.16866096866098","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.06","32.66096866096867","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.05","32.24045584045585","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.04","31.509686609686618","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.03","24.127635327635335","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.02","25.355840455840465","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","releasing","0.01","18.56866096866098","0","4"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0","26.06096866096867","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0","34.11481481481482","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.01","36.06866096866098","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.02","37.827635327635335","0","5"
"Frankenswitch Holy Panda lubed with Krytox 205g0","compressing","0.02","39.96096866096867","0","5"
